user_id,datetime,day_of_week,game_type,category,is_resolved,selected_answer,correct_answer,wrong_type,student_profile,question_id,reaction_time,repeat_count
25,2025-06-07 18:08:00,Saturday,boşluğu doldur,word,False,kalem,kitap,kelime,ilkokul,word_10,6.41,1
25,2025-06-08 19:54:00,Sunday,boşluğu doldur,word,False,kalem,kitap,kelime,ilkokul,word_01,5.26,1
25,2025-06-09 21:05:00,Monday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ilkokul,color_01,3.75,1
25,2025-06-09 21:05:00,Monday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ilkokul,color_02,5.04,1
25,2025-06-10 18:47:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ilkokul,number_03,9.73,1
25,2025-06-11 18:36:00,Wednesday,harf labirenti,letter,False,d,b,harf,ilkokul,letter_10,4.53,1
25,2025-06-11 18:36:00,Wednesday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ilkokul,number_04,6.37,1
25,2025-06-15 21:00:00,Sunday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ilkokul,number_05,5.61,1
25,2025-06-16 20:49:00,Monday,harf labirenti,letter,False,d,b,harf,ilkokul,letter_01,2.47,1
25,2025-06-18 18:52:00,Wednesday,harf labirenti,letter,False,d,b,harf,ilkokul,letter_02,8.99,1
25,2025-06-18 18:52:00,Wednesday,anlam seç,word,False,kırmızı,akıllı,anlam,ilkokul,word_02,5.44,1
25,2025-06-19 18:49:00,Thursday,boşluğu doldur,word,False,kalem,kitap,kelime,ilkokul,word_03,3.45,1
25,2025-06-21 18:46:00,Saturday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ilkokul,color_03,6.22,1
25,2025-06-22 20:22:00,Sunday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ilkokul,number_06,5.01,1
25,2025-06-23 17:37:00,Monday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ilkokul,number_07,4.28,1
25,2025-06-23 17:37:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ilkokul,number_08,3.36,2
25,2025-06-24 17:06:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ilkokul,word_04,6.7,1
25,2025-06-24 17:06:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ilkokul,number_09,7.32,2
25,2025-06-25 21:33:00,Wednesday,boşluğu doldur,word,False,kalem,kitap,kelime,ilkokul,word_05,4.44,2
25,2025-06-28 19:21:00,Saturday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ilkokul,number_10,2.16,2
25,2025-06-28 19:21:00,Saturday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ilkokul,color_04,4.79,2
25,2025-06-29 19:20:00,Sunday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ilkokul,color_05,3.94,2
25,2025-06-30 19:46:00,Monday,harf labirenti,letter,False,d,b,harf,ilkokul,letter_03,3.01,2
25,2025-07-01 18:53:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ilkokul,word_06,6.38,1
25,2025-07-01 18:53:00,Tuesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ilkokul,color_06,6.62,2
25,2025-07-03 17:22:00,Thursday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ilkokul,number_01,6.64,2
25,2025-07-03 17:22:00,Thursday,boşluğu doldur,word,False,kalem,kitap,kelime,ilkokul,word_07,6.26,2
25,2025-07-04 21:15:00,Friday,anlam seç,word,False,kırmızı,akıllı,anlam,ilkokul,word_08,7.57,2
25,2025-07-04 21:15:00,Friday,renkli seste uyum,letter,False,mavi,sarı,ses,ilkokul,letter_04,7.41,1
25,2025-07-05 21:09:00,Saturday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ilkokul,number_02,4.43,2
25,2025-07-05 21:09:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ilkokul,number_03,7.22,3
25,2025-07-07 19:31:00,Monday,harf labirenti,letter,False,d,b,harf,ilkokul,letter_05,9.71,2
25,2025-07-07 19:31:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ilkokul,number_04,2.4,3
25,2025-07-09 20:59:00,Wednesday,anlam seç,word,False,kırmızı,akıllı,anlam,ilkokul,word_09,4.72,2
25,2025-07-09 20:59:00,Wednesday,harf labirenti,letter,False,d,b,harf,ilkokul,letter_06,8.83,2
25,2025-07-11 18:08:00,Friday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ilkokul,color_07,9.04,3
25,2025-07-12 19:00:00,Saturday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ilkokul,color_08,6.93,3
25,2025-07-12 19:00:00,Saturday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ilkokul,number_05,2.73,2
25,2025-07-14 18:54:00,Monday,renkli seste uyum,letter,False,mavi,sarı,ses,ilkokul,letter_07,5.14,1
25,2025-07-15 20:38:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ilkokul,word_10,6.15,2
25,2025-07-16 20:11:00,Wednesday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ilkokul,number_06,6.61,3
25,2025-07-16 20:11:00,Wednesday,anlam seç,word,False,kırmızı,akıllı,anlam,ilkokul,word_01,3.58,3
25,2025-07-17 20:09:00,Thursday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ilkokul,number_07,7.87,3
25,2025-07-17 20:09:00,Thursday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ilkokul,number_08,2.06,3
25,2025-07-19 21:00:00,Saturday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ilkokul,color_09,7.54,3
25,2025-07-19 21:00:00,Saturday,harf labirenti,letter,False,d,b,harf,ilkokul,letter_08,2.26,3
25,2025-07-21 19:10:00,Monday,renkli seste uyum,letter,False,mavi,sarı,ses,ilkokul,letter_09,7.18,1
25,2025-07-22 18:22:00,Tuesday,boşluğu doldur,word,False,kalem,kitap,kelime,ilkokul,word_02,8.82,2
25,2025-07-22 18:22:00,Tuesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ilkokul,color_10,9.65,4
25,2025-07-25 19:31:00,Friday,anlam seç,word,False,kırmızı,akıllı,anlam,ilkokul,word_03,8.53,3
25,2025-07-25 19:31:00,Friday,harf labirenti,letter,False,d,b,harf,ilkokul,letter_10,9.5,3
25,2025-07-28 20:15:00,Monday,anlam seç,word,False,kırmızı,akıllı,anlam,ilkokul,word_04,2.4,3
26,2025-06-07 20:22:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_09,4.03,1
26,2025-06-07 20:22:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_10,6.09,1
26,2025-06-08 17:40:00,Sunday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_05,3.6,1
26,2025-06-08 17:40:00,Sunday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_01,3.31,1
26,2025-06-09 17:55:00,Monday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_06,9.63,1
26,2025-06-09 17:55:00,Monday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_01,9.24,1
26,2025-06-12 17:07:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_02,3.31,1
26,2025-06-13 21:39:00,Friday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_01,7.96,1
26,2025-06-13 21:39:00,Friday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_07,4.77,1
26,2025-06-14 17:49:00,Saturday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_02,9.89,1
26,2025-06-15 18:04:00,Sunday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_03,6.14,1
26,2025-06-16 18:01:00,Monday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_08,4.25,1
26,2025-06-16 18:01:00,Monday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_09,2.52,1
26,2025-06-19 19:00:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_04,4.48,1
26,2025-06-19 19:00:00,Thursday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_10,7.37,2
26,2025-06-20 21:17:00,Friday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_01,3.97,2
26,2025-06-23 20:32:00,Monday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_05,9.69,2
26,2025-06-25 21:17:00,Wednesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_03,4.77,1
26,2025-06-25 21:17:00,Wednesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_02,6.08,1
26,2025-06-26 17:01:00,Thursday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_06,8.49,1
26,2025-06-28 17:53:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_03,5.59,2
26,2025-06-28 17:53:00,Saturday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_04,6.52,1
26,2025-06-30 20:00:00,Monday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_02,2.49,2
26,2025-07-01 19:16:00,Tuesday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_07,7.53,1
26,2025-07-02 21:32:00,Wednesday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_05,6.8,1
26,2025-07-03 17:12:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_04,9.36,2
26,2025-07-05 21:50:00,Saturday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_03,3.8,1
26,2025-07-08 18:12:00,Tuesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_04,7.74,3
26,2025-07-08 18:12:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_05,9.39,2
26,2025-07-09 20:02:00,Wednesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_06,8.47,2
26,2025-07-09 20:02:00,Wednesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_07,7.38,3
26,2025-07-10 20:55:00,Thursday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_06,3.75,2
26,2025-07-10 20:55:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_08,5.94,2
26,2025-07-13 21:52:00,Sunday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_08,3.09,3
26,2025-07-15 19:18:00,Tuesday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_07,8.57,2
26,2025-07-15 19:18:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_08,9.25,2
26,2025-07-16 21:41:00,Wednesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_09,4.38,3
26,2025-07-16 21:41:00,Wednesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_09,8.05,2
26,2025-07-18 18:41:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_10,4.16,3
26,2025-07-19 19:29:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_01,7.82,3
26,2025-07-19 19:29:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_02,2.19,4
26,2025-07-20 21:01:00,Sunday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_05,9.95,2
26,2025-07-20 21:01:00,Sunday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_10,7.56,3
26,2025-07-22 21:51:00,Tuesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_09,9.28,4
26,2025-07-24 17:49:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_01,3.94,3
26,2025-07-24 17:49:00,Thursday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_03,7.2,2
26,2025-07-26 20:51:00,Saturday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_02,8.26,2
26,2025-07-28 19:35:00,Monday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_04,3.37,2
27,2025-06-05 19:38:00,Thursday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_10,8.4,1
27,2025-06-06 17:57:00,Friday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_01,5.83,1
27,2025-06-06 17:57:00,Friday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_05,2.12,1
27,2025-06-07 19:51:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_06,2.84,1
27,2025-06-07 19:51:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_07,6.31,1
27,2025-06-09 18:52:00,Monday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_06,7.74,1
27,2025-06-09 18:52:00,Monday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_08,9.28,1
27,2025-06-10 20:56:00,Tuesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_03,6.51,1
27,2025-06-10 20:56:00,Tuesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_07,5.12,1
27,2025-06-11 19:27:00,Wednesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_09,7.26,2
27,2025-06-14 20:33:00,Saturday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_04,3.31,1
27,2025-06-14 20:33:00,Saturday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_05,6.75,1
27,2025-06-15 17:02:00,Sunday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_08,2.02,1
27,2025-06-16 19:59:00,Monday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_02,7.43,1
27,2025-06-17 21:18:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_10,3.47,2
27,2025-06-17 21:18:00,Tuesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_06,2.49,2
27,2025-06-21 18:01:00,Saturday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_09,7.12,2
27,2025-06-22 18:24:00,Sunday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_03,3.1,1
27,2025-06-22 18:24:00,Sunday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_01,7.11,2
27,2025-06-24 17:54:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_04,8.85,1
27,2025-06-24 17:54:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_02,5.71,3
27,2025-06-25 19:09:00,Wednesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_05,8.25,1
27,2025-06-25 19:09:00,Wednesday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_07,5.66,1
27,2025-06-27 18:48:00,Friday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_08,7.52,1
27,2025-06-27 18:48:00,Friday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_10,6.68,2
27,2025-06-28 19:01:00,Saturday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_09,2.79,2
27,2025-06-28 19:01:00,Saturday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_06,5.3,2
27,2025-06-29 18:00:00,Sunday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_01,9.32,2
27,2025-07-01 19:50:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_03,8.36,3
27,2025-07-01 19:50:00,Tuesday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_10,9.23,1
27,2025-07-05 17:16:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_04,6.16,3
27,2025-07-07 20:25:00,Monday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_01,7.41,2
27,2025-07-07 20:25:00,Monday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_07,8.7,2
27,2025-07-09 18:17:00,Wednesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_08,3.65,2
27,2025-07-10 20:12:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_02,9.45,3
27,2025-07-10 20:12:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_02,9.11,3
27,2025-07-11 17:50:00,Friday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_03,3.07,2
27,2025-07-12 21:00:00,Saturday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_09,6.43,2
27,2025-07-12 21:00:00,Saturday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_10,8.06,2
27,2025-07-14 19:29:00,Monday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_01,6.4,2
27,2025-07-14 19:29:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_05,7.11,4
27,2025-07-15 17:42:00,Tuesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_03,4.63,3
27,2025-07-18 18:20:00,Friday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_02,9.2,3
27,2025-07-19 19:50:00,Saturday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_04,3.81,3
27,2025-07-19 19:50:00,Saturday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_03,2.55,3
27,2025-07-20 20:41:00,Sunday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_05,7.87,2
27,2025-07-22 19:59:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_04,6.24,3
27,2025-07-22 19:59:00,Tuesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_05,8.72,3
27,2025-07-23 19:44:00,Wednesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_06,6.98,4
27,2025-07-23 19:44:00,Wednesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_04,2.39,3
27,2025-07-27 21:38:00,Sunday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_06,9.69,2
27,2025-07-27 21:38:00,Sunday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_06,6.27,1
27,2025-07-28 17:01:00,Monday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_05,4.3,4
27,2025-07-28 17:01:00,Monday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_07,9.69,3
28,2025-06-03 20:38:00,Tuesday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_07,5.75,1
28,2025-06-03 20:38:00,Tuesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_06,2.94,1
28,2025-06-08 19:56:00,Sunday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_08,8.95,1
28,2025-06-08 19:56:00,Sunday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_08,5.54,1
28,2025-06-09 18:43:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_09,4.3,1
28,2025-06-09 18:43:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_10,8.43,1
28,2025-06-11 20:38:00,Wednesday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_01,8.23,1
28,2025-06-12 19:02:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_09,5.17,1
28,2025-06-12 19:02:00,Thursday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_10,6.82,1
28,2025-06-15 18:15:00,Sunday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_07,8.77,1
28,2025-06-15 18:15:00,Sunday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_07,2.36,1
28,2025-06-18 21:55:00,Wednesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_08,5.52,1
28,2025-06-18 21:55:00,Wednesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_01,6.56,1
28,2025-06-20 20:28:00,Friday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_02,7.24,1
28,2025-06-20 20:28:00,Friday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_08,7.44,1
28,2025-06-21 21:55:00,Saturday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_03,3.97,2
28,2025-06-23 18:19:00,Monday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_09,5.69,1
28,2025-06-24 17:28:00,Tuesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_09,7.22,2
28,2025-06-24 17:28:00,Tuesday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_02,5.89,1
28,2025-06-25 18:39:00,Wednesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_10,3.44,2
28,2025-06-25 18:39:00,Wednesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_03,8.95,2
28,2025-06-28 19:14:00,Saturday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_04,5.54,1
28,2025-06-30 18:33:00,Monday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_04,3.87,2
28,2025-06-30 18:33:00,Monday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_10,3.31,1
28,2025-07-04 19:17:00,Friday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_01,5.57,1
28,2025-07-04 19:17:00,Friday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_02,5.3,2
28,2025-07-05 17:36:00,Saturday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_05,9.14,2
28,2025-07-05 17:36:00,Saturday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_03,3.02,1
28,2025-07-06 19:31:00,Sunday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_06,5.83,2
28,2025-07-06 19:31:00,Sunday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_07,8.49,2
28,2025-07-07 17:21:00,Monday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_05,8.37,2
28,2025-07-08 20:12:00,Tuesday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_06,9.79,2
28,2025-07-10 19:54:00,Thursday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_08,9.88,3
28,2025-07-12 18:37:00,Saturday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_04,9.75,2
28,2025-07-12 18:37:00,Saturday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_07,7.27,2
28,2025-07-16 19:00:00,Wednesday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_05,6.1,2
28,2025-07-18 19:03:00,Friday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_01,6.13,2
28,2025-07-18 19:03:00,Friday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_02,2.71,3
28,2025-07-19 17:36:00,Saturday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_06,7.39,2
28,2025-07-19 17:36:00,Saturday,harf labirenti,letter,False,d,b,harf,ortaokul,letter_08,9.24,2
28,2025-07-21 21:39:00,Monday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_09,9.35,3
28,2025-07-21 21:39:00,Monday,sayı-şekil eşleştirme,number,False,2-kare,2-üçgen,eşleşme,ortaokul,number_09,7.55,3
28,2025-07-24 21:56:00,Thursday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_10,6.98,2
28,2025-07-24 21:56:00,Thursday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_03,3.25,3
28,2025-07-25 19:43:00,Friday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_01,2.57,3
28,2025-07-25 19:43:00,Friday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_02,2.35,3
28,2025-07-27 21:40:00,Sunday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_07,3.78,2
29,2025-06-03 21:21:00,Tuesday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_04,7.77,1
29,2025-06-06 17:22:00,Friday,geriye sayma,number,False,"3, 5, 4","5, 4, 3",sıra,ortaokul,number_03,9.52,1
29,2025-06-06 17:22:00,Friday,renkli seste uyum,letter,False,mavi,sarı,ses,ortaokul,letter_10,7.12,1
29,2025-06-07 18:10:00,Saturday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_08,8.52,1
29,2025-06-07 18:10:00,Saturday,boşluğu doldur,word,False,kalem,kitap,kelime,ortaokul,word_09,4.06,1
29,2025-06-08 19:57:00,Sunday,renkleri sıralama,color,False,yeşil-kırmızı-mavi,kırmızı-sarı-yeşil,renk,ortaokul,color_05,7.48,1
29,2025-06-10 20:58:00,Tuesday,anlam seç,word,False,kırmızı,akıllı,anlam,ortaokul,word_10,6.26,1
